ORF	iniProb	mRNAabundance	mRNADecRateNeymotin_min	mRNADecRateNeymotin_sec	mRNASynRateTotal_sec	mRNAhalfLife_min	CAI	geneLength_codon	iniProb_log10	mRNAabundance_log10	mRNADecRateNeymotin_sec_log10	geneLength_codon_log10
YIL118W	0.00208057647452134	9	0.06923690442857143	0.001153948407142857	0.010385535664285715	10.011238750210644	0.182	231	-2.68181631647174	0.9542425094393249	-2.937813607986224	2.3636119798921444
YIL119C	8.8630134671102e-4	4	0.037192119200000005	6.198686533333334e-4	0.0024794746133333335	18.636936949802667	0.148	407	-3.0524185907964103	0.6020599913279624	-3.2077003253012326	2.60959440922522
YIL121W	5.9431293511609e-4	6	0.03608322966666667	6.013871611111111e-4	0.0036083229666666666	19.20967682114852	0.109	542	-3.2259848172962133	0.7781512503836436	-3.220845847798715	2.733999286538387
YIL122W	4.5942814149963e-4	2	0.080968605	0.0013494767499999999	0.0026989534999999998	8.56069065979271	0.073	351	-3.33778240634673	0.3010299956639812	-2.8698345934592147	2.545307116465824
YIL123W	0.00321791723038062	22	0.02855511816666667	4.759186361111112e-4	0.010470209994444446	24.274008481221372	0.359	476	-2.492425130793627	1.3424226808222062	-3.322467288683585	2.677606952720493
YIL124W	0.00164256246492782	7	0.081126284	0.0013521047333333335	0.009464733133333335	8.544051895190284	0.184	297	-2.784478105690477	0.8450980400142568	-2.8689896668654877	2.4727564493172123
YIL125W	0.00113934313106034	16	0.02481098585714286	4.13516430952381e-4	0.006616262895238096	27.937107559972045	0.233	1014	-2.9433454616241677	1.2041199826559248	-3.3835072292065282	3.0060379549973173
YIL126W	6.8592641286914e-4	10	0.065852155	0.0010975359166666666	0.010975359166666665	10.525808617196283	0.186	1359	-3.163722473504743	1	-2.9595812586440085	3.1332194567324945
YIL127C	0.00167523909350884	7	0.07930683183333334	0.0013217805305555557	0.00925246371388889	8.740068976864734	0.125	206	-2.775923200817415	0.8450980400142568	-2.8788406494504284	2.3138672203691533
YIL128W	6.4270172490205e-4	5	0.0551626062	9.1937677e-4	0.0045968838500000005	12.565526328593686	0.145	1032	-3.1919905345155577	0.6989700043360189	-3.03650647381637	3.0136796972911926
YIL129C	2.8920772887085e-4	5	0.03956161133333334	6.593601888888889e-4	0.0032968009444444444	17.5207014375555	0.128	2376	-3.538790105011291	0.6989700043360189	-3.1808772784058275	3.375846436309156
YIL131C	8.13323173411e-4	6	0.062286108625	0.0010381018104166668	0.006228610862500001	11.128439323976876	0.129	484	-3.089736853494579	0.7781512503836436	-2.983760051560884	2.6848453616444123
YIL132C	6.5083355973428e-4	1	0.057733940000000004	9.622323333333334e-4	9.622323333333334e-4	12.005887361228858	0.123	213	-3.1865300610952954	0	-3.016720053843432	2.3283796034387376
YIL133C	0.00347022597897904	148	0.035642450000000006	5.940408333333334e-4	0.08791804333333335	19.44723722864015	0.611	199	-2.4596422432990113	2.1702617153949575	-3.226183701345677	2.298853076409707
YIL134W	3.8411998607654e-4	1	0.07880776085714288	0.0013134626809523813	0.0013134626809523813	8.795417773846326	0.108	311	-3.415533095550412	0	-2.8815822621902045	2.4927603890268375
YIL135C	0.0010618011424562701	2	0.049980526375	8.330087729166666e-4	0.0016660175458333333	13.868344950177514	0.127	436	-2.973956811710828	0.3010299956639812	-3.0793504247525934	2.639486489268586
YIL136W	0.00209030300227859	2	0.061540715499999996	0.0010256785916666665	0.002051357183333333	11.26322914721304	0.153	393	-2.6797907556690492	0.3010299956639812	-2.988988709140137	2.5943925503754266
YIL137C	0.00110898751285262	3	0.0375831842	6.263864033333334e-4	0.00187915921	18.443013685890545	0.173	946	-2.9550733439588055	0.47712125471966244	-3.2031576778680457	2.975891136401793
YIL138C	0.00230673357759779	13	0.0474513305	7.908555083333334e-4	0.010281121608333334	14.607539414726112	0.246	161	-2.6370025625923668	1.1139433523068367	-3.1019028561554816	2.2068258760318495
YIL139C	4.2727816869383e-4	4	0.04376839625	7.294732708333333e-4	0.0029178930833333333	15.836705018862675	0.166	245	-3.3692892964128864	0.6020599913279624	-3.1369906167825397	2.3891660843645326
YIL140W	0.00128273359184886	5	0.052487776285714285	8.747962714285714e-4	0.004373981357142857	13.205878198894105	0.156	823	-2.8918635319367167	0.6989700043360189	-3.0580930766877246	2.91539983521227
YIL142W	0.0013913271332223	17	0.05088815085714286	8.481358476190476e-4	0.01441830940952381	13.620993667185934	0.193	527	-2.856570745313664	1.2304489213782739	-3.0715345803539273	2.7218106152125467
YIL143C	9.4496899083381e-4	7	0.04849770883333334	8.082951472222224e-4	0.005658066030555556	14.292369623934334	0.183	843	-3.0245824426343604	0.8450980400142568	-3.0924300285761084	2.9258275746247424
YIL144W	7.3035772412615e-4	2	0.05334206028571429	8.890343380952381e-4	0.0017780686761904763	12.994383359908941	0.142	691	-3.1364643733572444	0.3010299956639812	-3.0510814644996622	2.8394780473741985
YIL145C	0.00113894060481769	5	0.07370694450000001	0.001228449075	0.006142245375000001	9.404095981213075	0.126	309	-2.943498923570167	0.6989700043360189	-2.910642842362492	2.4899584794248346
YIL146C	2.9257971451155e-4	2	0.0372959274	6.2159879e-4	0.00124319758	18.585063541279453	0.127	529	-3.5337557881939547	0.3010299956639812	-3.20648983960102	2.7234556720351857
YIL147C	2.6367844777026e-4	2	0.05680163333333333	9.466938888888888e-4	0.0018933877777777776	12.202944526124753	0.134	1220	-3.5789253665924856	0.3010299956639812	-3.023790426337149	3.0863598306747484
YIL149C	3.1961937978713e-4	2	0.072130564	0.0012021760666666667	0.0024043521333333333	9.609618199574113	0.155	1679	-3.495366895567552	0.3010299956639812	-2.9200319223647937	3.225050696138049
YIL150C	7.2547843597918e-4	3	0.04869435416666667	8.115725694444445e-4	0.0024347177083333333	14.234651889775625	0.117	571	-3.1393754919435883	0.47712125471966244	-3.0906726402244917	2.756636108245848
YIL151C	1.9046113454023e-4	5	0.052505099799999996	8.750849966666666e-4	0.0043754249833333324	13.201521056054546	0.143	1118	-3.720193632989757	0.6989700043360189	-3.057949762074196	3.0484418035504044
YIL152W	4.5840321438116e-4	4	0.045544998	7.590833e-4	0.0030363332	15.218952925630719	0.089	235	-3.3387523457023023	0.6020599913279624	-3.1197105630435242	2.3710678622717363
YIL153W	5.1475003459158e-4	3	0.053121834875	8.853639145833333e-4	0.00265609174375	13.048253739558827	0.091	393	-3.2884036155250222	0.47712125471966244	-3.0528781828503972	2.5943925503754266
YIL154C	0.00152538540465487	3	0.037648685999999994	6.274780999999999e-4	0.0018824342999999998	18.41092622887145	0.109	346	-2.816620413387305	0.47712125471966244	-3.202401427161868	2.5390760987927767
YIL155C	7.7879349359852e-4	2	0.061361309249999996	0.0010226884875	0.002045376975	11.296160219396643	0.185	649	-3.1085776854340597	0.3010299956639812	-2.9902566329175504	2.812244696800369
YIL156W	4.0636038052101e-4	2	0.05689835559999999	9.483059266666666e-4	0.0018966118533333331	12.182200579447771	0.125	1071	-3.391088641668719	0.3010299956639812	-3.0230515352041385	3.029789470831856
YIL157C	0.00173213734022681	6	0.08448007728571429	0.001408001288095238	0.00844800772857143	8.204859687991284	0.193	197	-2.761417675980375	0.7781512503836436	-2.8513969478839645	2.294466226161593
YIL158W	6.5244122526542e-4	4	0.08408940599999999	0.0014014900999999998	0.005605960399999999	8.24297867629063	0.116	204	-3.185458605357643	0.6020599913279624	-2.8534099657100143	2.3096301674258988
YIL159W	3.2126720001654e-4	2	0.049397004499999994	8.232834083333332e-4	0.0016465668166666665	14.032170322391622	0.143	1375	-3.4931336117624165	0.3010299956639812	-3.0844506368560447	3.1383026981662816
YIL161W	0.00117300224754296	6	0.0957627214	0.0015960453566666666	0.00957627214	7.2381733771398995	0.142	235	-2.9307011557492872	0.7781512503836436	-2.7969547709613822	2.3710678622717363
YIL162W	0.00123860844490619	7	0.028680631625	4.7801052708333337e-4	0.0033460736895833338	24.16777948348079	0.309	532	-2.9070659632706946	0.8450980400142568	-3.3205625389446602	2.7259116322950483
YIR001C	0.0017499964343394	5	0.060606724	0.0010101120666666666	0.005050560333333333	11.436803291990262	0.158	250	-2.756962836198449	0.6989700043360189	-2.9956304408361683	2.3979400086720375
YIR002C	4.1990052582303e-4	2	0.046995179875	7.832529979166666e-4	0.0015665059958333333	14.749324981915398	0.152	993	-3.3768535815137692	0.3010299956639812	-3.106097934172176	2.996949248495381
YIR003W	0.00110598539685321	4	0.04548900475	7.581500791666667e-4	0.0030326003166666667	15.237686213830504	0.133	679	-2.956250607306129	0.6020599913279624	-3.120244815341146	2.8318697742805017
YIR004W	0.00117757707010263	2	0.069450291	0.00115750485	0.0023150097	9.980479139532264	0.145	432	-2.92901065954942	0.3010299956639812	-2.9364771805918024	2.635483746814912
YIR005W	0.00186537778027761	1	0.062755566	0.0010459261	0.0010459261	11.045190486529041	0.12	148	-2.7292332007050915	0	-2.9804989994993383	2.1702617153949575
YIR006C	8.056908464935e-4	8	0.043936299	7.3227165e-4	0.0058581732	15.776184984537394	0.156	1480	-3.0938315703759898	0.9030899869919435	-3.135327779309679	3.1702617153949575
YIR007W	7.8289595834189e-4	2	0.03804400325	6.340667208333333e-4	0.0012681334416666666	18.219617320633713	0.128	764	-3.106295948951311	0.3010299956639812	-3.1978650402805084	2.8830933585756897
YIR008C	0.00126892117187122	4	0.07780971983333333	0.0012968286638888888	0.005187314655555555	8.90823385618983	0.164	409	-2.8965653563802283	0.6020599913279624	-2.8871173988140777	2.611723308007342
YIR009W	0.00176158967587619	2	0.1029214466	0.0017153574433333332	0.0034307148866666664	6.734720541325401	0.092	111	-2.75409524362842	0.3010299956639812	-2.765645368628639	2.0453229787866576
YIR010W	6.3773233535256e-4	5	0.06090439371428571	0.0010150732285714285	0.005075366142857142	11.380906011668596	0.113	576	-3.195361562142173	0.6989700043360189	-2.9935026261080915	2.760422483423212
YIR011C	0.00104492012426261	8	0.06509755914285713	0.0010849593190476188	0.00867967455238095	10.647821357461776	0.118	319	-2.9809169066034755	0.9030899869919435	-2.964586545542971	2.503790683057181
YIR012W	0.00153462331811204	17	0.06446393385714286	0.0010743988976190477	0.018264781259523813	10.752480326379304	0.157	431	-2.813998207118963	1.2304489213782739	-2.9688344459445255	2.6344772701607315
YIR014W	7.7299719840147e-4	1	0.14455893	0.0024093155	0.0024093155	4.794910840582075	0.063	242	-3.1118220801062377	0	-2.618106325390919	2.383815365980431
YIR015W	8.4424407930145e-4	3	0.0749139454	0.0012485657566666667	0.00374569727	9.252578766996102	0.093	144	-3.0735319763966973	0.47712125471966244	-2.9035885802606027	2.1583624920952498
YIR017C	0.00131956842838836	3	0.0611	0.0010183333333333333	0.003055	11.34447104026097	0.085	187	-2.8795680838062525	0.47712125471966244	-2.9921100401410894	2.271841606536499
YIR018W	6.1322822028243e-4	4	0.0382958265	6.38263775e-4	0.0025530551	18.099809924717132	0.126	245	-3.212377867465854	0.6020599913279624	-3.1949998034850413	2.3891660843645326
YIR021W	5.7326913378491e-4	3	0.10689041340000001	0.00178150689	0.00534452067	6.484652444612449	0.121	363	-3.241641441075079	0.47712125471966244	-2.7492124936704205	2.5599066250361124
YIR022W	0.00190709217322438	13	0.054543530875	9.090588479166667e-4	0.011817765022916668	12.708146492174546	0.165	167	-2.7196283162065678	1.1139433523068367	-3.0414080018184775	2.2227164711475833
YIR023W	4.155615282998e-4	1	0.052652916714285715	8.775486119047619e-4	8.775486119047619e-4	13.164459327509231	0.125	970	-3.3813646652064824	0	-3.0567288164037514	2.9867717342662448
YIR024C	0.00196170785143932	1	0.061543200799999996	0.0010257200133333333	0.0010257200133333333	11.262774304061633	0.139	216	-2.70736566971604	0	-2.9889711706654367	2.3344537511509307
YIR025W	0.00108802986494558	2	0.09066648175	0.0015111080291666666	0.0030222160583333333	7.645021260130073	0.096	368	-2.963359183679145	0.3010299956639812	-2.8207044868231863	2.5658478186735176
YIR026C	0.00125945281148215	3	0.05789564628571429	9.649274380952381e-4	0.0028947823142857145	11.972354141091587	0.164	364	-2.8998180997790723	0.47712125471966244	-3.01550534408594	2.561101383649056
YIR030C	9.1730981468562e-4	2	0.0765762655	0.0012762710916666667	0.0025525421833333334	9.051723481604691	0.111	244	-3.037483959767228	0.3010299956639812	-2.8940570676915107	2.3873898263387296
YIR033W	6.0281032621182e-4	8	0.061426626428571426	0.001023777107142857	0.008190216857142857	11.284148599076264	0.15	1113	-3.219819316778107	0.9030899869919435	-2.9897945860112976	3.0464951643347082
YIR034C	0.0025795832867601	1	0.04341947016666667	7.236578361111112e-4	7.236578361111112e-4	15.963971414190071	0.218	373	-2.5884504455396953	0	-3.1404667307838268	2.571708831808688
YIR035C	0.00125577401442672	4	0.028833087833333337	4.8055146388888896e-4	0.0019222058555555558	24.039991296340176	0.225	254	-2.901088507985623	0.6020599913279624	-3.318260095433262	2.404833716619938
YIR036C	0.0013526595255176	5	0.029146212999999997	4.857702166666666e-4	0.002428851083333333	23.78172356593789	0.106	263	-2.8688115048043614	0.6989700043360189	-3.3135691159899987	2.419955748489758
YIR037W	0.0033924969922216	14	0.061706505166666654	0.0010284417527777776	0.014398184538888886	11.232967718521477	0.229	163	-2.4694805287123347	1.146128035678238	-2.987820300141871	2.2121876044039577
YIR038C	0.00162081189074342	7	0.0528049985	8.800833083333333e-4	0.006160583158333333	13.126544839499338	0.234	234	-2.7902673858625517	0.8450980400142568	-3.0554762157623307	2.369215857410143
YJL001W	0.0019887775057755	13	0.041014138500000005	6.835689750000001e-4	0.008886396675000002	16.90020090413322	0.172	215	-2.7014138007965687	1.1139433523068367	-3.165217656735483	2.3324384599156054
YJL002C	0.00103662799409143	21	0.036575197999999996	6.095866333333332e-4	0.012801319299999997	18.95128990306342	0.165	476	-2.9843770672355636	1.3222192947339193	-3.214964564524787	2.677606952720493
YJL003W	0.00120748556248078	3	0.056343736666666665	9.390622777777777e-4	0.002817186833333333	12.302115932790375	0.102	118	-2.9181180532658204	0.47712125471966244	-3.0273056047537494	2.0718820073061255
YJL004C	8.6499917416507e-4	4	0.040368558875	6.728093145833334e-4	0.0026912372583333334	17.170471274594025	0.095	203	-3.0629843071660807	0.6020599913279624	-3.1721080046594	2.307496037913213
YJL005W	3.2250972108023e-4	6	0.0411866475	6.86444125e-4	0.00411866475	16.829414935021	0.125	2026	-3.4914571903376297	0.7781512503836436	-3.163394807577636	3.3066394410242617
YJL006C	9.7125690027844e-4	4	0.06753538299999999	0.0011255897166666665	0.004502358866666666	10.263467085985807	0.113	323	-3.0126658827421697	0.6020599913279624	-2.9486198832486155	2.509202522331103
YJL008C	0.00146056928245887	21	0.052976343	8.8293905e-4	0.018541720050000002	13.084088883974971	0.203	568	-2.8354778373375185	1.3222192947339193	-3.0540692750886627	2.754348335711019
YJL010C	0.00140870905458254	6	0.07556794116666667	0.001259465686111111	0.007556794116666666	9.172503178711654	0.17	666	-2.851178693928829	0.7781512503836436	-2.899813660270355	2.823474229170301
YJL011C	0.00154192685135892	4	0.08366330242857142	0.0013943883738095238	0.005577553495238095	8.284960794509974	0.12	161	-2.8119362286227414	0.6020599913279624	-2.8556162469619037	2.2068258760318495
YJL012C	0.00142657868385223	38	0.042829147124999994	7.138191187499999e-4	0.027125126512499997	16.18400615209415	0.247	721	-2.845704269558652	1.5797835966168101	-3.146411824191468	2.857935264719429
YJL013C	4.3532140008623e-4	2	0.06941076437499999	0.0011568460729166664	0.002313692145833333	9.986162619030305	0.128	515	-3.3611899827141465	0.3010299956639812	-2.936724423356061	2.711807229041191
YJL014W	0.00170946489283167	25	0.05859765471428572	9.766275785714287e-4	0.02441568946428572	11.828923596680408	0.228	534	-2.7671398138530794	1.3979400086720377	-3.0102710160213006	2.727541257028556
YJL016W	2.9264982544726e-4	3	0.10467978060000001	0.0017446630100000002	0.00523398903	6.621595656649143	0.14	561	-3.5336517305872666	0.47712125471966244	-2.7582884466594875	2.748962861256161
YJL019W	7.1450944952344e-4	3	0.056180938166666666	9.363489694444445e-4	0.0028090469083333334	12.337764430057241	0.126	682	-3.1459920232078615	0.47712125471966244	-3.028562263164854	2.833784374656479
YJL020C	0.00128012937766247	7	0.037816405000000004	6.302734166666668e-4	0.004411913916666667	18.32927219178939	0.135	1157	-2.892746135691627	0.8450980400142568	-3.2004710099272855	3.0633333589517497
YJL023C	5.2810148515019e-4	3	0.03150586733333333	5.250977888888889e-4	0.0015752933666666666	22.000574471618904	0.128	347	-3.2772826111677724	0.47712125471966244	-3.2797598104605648	2.5403294747908736
YJL024C	0.00173942012678488	9	0.0679910425	0.0011331840416666666	0.010198656375	10.194683815297365	0.14	194	-2.7595955090221724	0.9542425094393249	-2.945699550163697	2.287801729930226
YJL025W	2.086991069101e-4	5	0.07553922875	0.0012589871458333335	0.006294935729166668	9.17598964180509	0.127	514	-3.680479409414878	0.6989700043360189	-2.899978703984394	2.710963118995276
YJL026W	0.00268659101055465	40	0.022739048571428572	3.7898414285714285e-4	0.015159365714285715	30.482681735016786	0.501	399	-2.570798442751273	1.6020599913279625	-3.4213789610443626	2.6009728956867484
YJL029C	4.5996427252886e-4	3	0.06154537583333333	0.0010257562638888889	0.0030772687916666664	11.262376274003234	0.131	822	-3.3372759005926884	0.47712125471966244	-2.9889558222878607	2.9148718175400505
YJL030W	0.00135751568700599	2	0.0855699735	0.001426166225	0.00285233245	8.100355208827374	0.115	196	-2.867255143145542	0.3010299956639812	-2.84582985289015	2.292256071356476
YJL031C	9.4337460683225e-4	3	0.058885256500000004	9.814209416666667e-4	0.002944262825	11.77114988978515	0.161	327	-3.025315818000275	0.47712125471966244	-3.0081446792333986	2.514547752660286
YJL033W	0.00127102471193874	5	0.0654044035	0.0010900733916666668	0.005450366958333334	10.597867168988786	0.2	770	-2.8958460055795086	0.6989700043360189	-2.9625442612127286	2.886490725172482
YJL034W	0.00154146965735079	40	0.027154433749999998	4.525738958333333e-4	0.018102955833333333	25.52611433335248	0.44	682	-2.8120650196074783	1.6020599913279625	-3.3443104994809016	2.833784374656479
YJL035C	8.1314338272645e-4	2	0.040429808000000005	6.738301333333335e-4	0.001347660266666667	17.144458874500348	0.122	250	-3.089832867891212	0.3010299956639812	-3.171449571497125	2.3979400086720375
YJL036W	0.00121113203227521	4	0.043350131	7.225021833333333e-4	0.002890008733333333	15.989506019253904	0.147	423	-2.9168085094061484	0.6020599913279624	-3.141160836172541	2.6263403673750423
YJL039C	5.8825872435649e-4	6	0.048285809125	8.047634854166667e-4	0.0048285809125	14.355090928797711	0.148	1683	-3.2304316231629313	0.7781512503836436	-3.0943317371114705	3.226084115975824
YJL042W	5.3161556759581e-4	4	0.03116266516666667	5.193777527777778e-4	0.0020775110111111114	22.242872259249967	0.152	1398	-3.2744023098550317	0.6020599913279624	-3.2845166570416704	3.1455071714096627
YJL044C	5.4135363011254e-4	2	0.05495726362500001	9.159543937500001e-4	0.0018319087875000003	12.61247621951529	0.164	458	-3.266518946660633	0.3010299956639812	-3.0381261497336784	2.660865478003869
YJL046W	5.019400577413e-4	2	0.050474515666666664	8.412419277777777e-4	0.0016824838555555555	13.732616775116462	0.115	409	-3.2993481437046728	0.3010299956639812	-3.0750790900647127	2.611723308007342
YJL047C	4.9755351035871e-4	2	0.04007150057142857	6.678583428571428e-4	0.0013357166857142855	17.29775952174267	0.123	842	-3.303160205362854	0.3010299956639812	-3.175315644469812	2.9253120914996495
YJL048C	7.6271745333998e-4	3	0.06671670349999999	0.0011119450583333332	0.0033358351749999994	10.389409910817093	0.136	396	-3.117636315493392	0.47712125471966244	-2.953916670894373	2.597695185925512
YJL049W	0.00108809697346134	1	0.059658634200000005	9.9431057e-4	9.9431057e-4	11.618555970226105	0.158	450	-2.9633323976870987	0	-3.0024779438013325	2.6532125137753435
YJL050W	0.0013153167359405	6	0.0640968055	0.0010682800916666667	0.00640968055	10.814067489836841	0.204	1073	-2.8809696539364853	0.7781512503836436	-2.9713148649879746	3.030599721965951
YJL051W	4.6615297259306e-4	4	0.05931195342857143	9.88532557142857e-4	0.003954130228571428	11.6864669007183	0.121	822	-3.331471541998438	0.6020599913279624	-3.0050090227037254	2.9148718175400505
YJL053W	0.00118288460782208	5	0.0532508845	8.875147416666666e-4	0.004437573708333333	13.01663225068018	0.136	379	-2.927057619387626	0.6989700043360189	-3.051824424558709	2.578639209968072
YJL054W	5.2046890114106e-4	12	0.059961300375	9.9935500625e-4	0.011992260075	11.559909078438583	0.15	478	-3.2836052151761685	1.0791812460476249	-3.0002802076022803	2.6794278966121188
YJL055W	0.00151573656605932	16	0.07856941942857143	0.0013094903238095239	0.020951845180952382	8.822098796212885	0.143	245	-2.8193762722186184	1.2041199826559248	-2.8828977063503607	2.3891660843645326
YJL056C	3.9301571806155e-4	2	0.0287209622	4.7868270333333333e-4	9.573654066666667e-4	24.13384258275112	0.161	880	-3.4055900803347705	0.3010299956639812	-3.319952264982232	2.9444826721501687
YJL057C	6.5557329751334e-4	3	0.0372694554	6.211575899999999e-4	0.0018634727699999997	18.59826426548603	0.136	667	-3.1833787442088948	0.47712125471966244	-3.2067982037125216	2.824125833916549
YJL058C	6.6743244856367e-4	2	0.059404566400000004	9.900761066666667e-4	0.0019801522133333334	11.668247452437347	0.124	543	-3.1755926830729235	0.3010299956639812	-3.0043314201146076	2.734799829588847
YJL059W	5.3172521544863e-4	4	0.032562145875000004	5.427024312500001e-4	0.0021708097250000002	21.28690115266997	0.123	408	-3.2743127441045963	0.6020599913279624	-3.2654382328224143	2.61066016308988
YJL060W	0.00141195509133115	7	0.033115957	5.519326166666667e-4	0.003863528316666667	20.93091196367797	0.213	444	-2.850179116242596	0.8450980400142568	-3.258113940379757	2.6473829701146196
YJL061W	7.6378083016118e-4	6	0.0620807475	0.0010346791249999999	0.006208074749999999	11.16525184494509	0.155	713	-3.1170312460146716	0.7781512503836436	-2.985194312862075	2.8530895298518657
YJL062W	8.0144570600314e-4	2	0.05020934316666666	8.36822386111111e-4	0.001673644772222222	13.805143362642449	0.116	830	-3.096125893624146	0.3010299956639812	-3.0773667103667566	2.9190780923760737
YJL062W-A	0.00170523399725499	11	0.03867457475	6.445762458333334e-4	0.0070903387041666675	17.922554676827964	0.106	85	-2.768216017408287	1.041392685158225	-3.1907257033126593	1.9294189257142929
YJL063C	0.00118523811516166	6	0.10751064742857142	0.0017918441238095235	0.010751064742857142	6.447242176831487	0.088	238	-2.926194390824941	0.7781512503836436	-2.7466997731972267	2.376576957056512
YJL065C	8.5424013591481e-4	9	0.0509432764	8.490546066666667e-4	0.00764149146	13.606254437139919	0.11	167	-3.068420027387263	0.9542425094393249	-3.071064377351608	2.2227164711475833
YJL066C	0.0012997246426347	2	0.1283873654	0.0021397894233333337	0.004279578846666667	5.398873778587135	0.157	252	-2.8861486468093673	0.3010299956639812	-2.669628963465815	2.401400540781544
YJL068C	0.00218287043532942	1	0.06282227979999999	0.0010470379966666665	0.0010470379966666665	11.033461102759047	0.199	299	-2.6609720411536113	0	-2.9800375576303852	2.4756711883244296
YJL069C	0.00131993416172861	3	0.09060220642857142	0.0015100367738095236	0.004530110321428571	7.650444816776131	0.165	594	-2.879447730847987	0.47712125471966244	-2.821012476237899	2.7737864449811935
YJL070C	5.157215029502e-4	3	0.05370035475	8.950059125e-4	0.0026850177375	12.90768345547932	0.14	888	-3.2875847603560784	0.47712125471966244	-3.0481740956811354	2.948412965778601
YJL071W	4.7732407463886e-4	1	0.052536503625	8.7560839375e-4	8.7560839375e-4	13.193629814187036	0.118	574	-3.321186660712037	0	-3.057690083853952	2.7589118923979736
YJL072C	0.00118348055997298	4	0.08970786350000001	0.0014951310583333336	0.0059805242333333345	7.7267159590747045	0.12	213	-2.9268388714618125	0.6020599913279624	-2.8253207368269884	2.3283796034387376
YJL073W	7.983537663415e-4	3	0.0755624768	0.0012593746133333333	0.0037781238399999997	9.173166496309783	0.137	645	-3.0978046215254875	0.47712125471966244	-2.899845065520514	2.8095597146352675
YJL074C	9.3423950793149e-4	2	0.04939232533333333	8.232054222222222e-4	0.0016464108444444443	14.033499655707889	0.181	1230	-3.0295417708377514	0.3010299956639812	-3.0844917776607894	3.089905111439398
YJL076W	5.286503087944e-4	14	0.039672352375	6.612058729166666e-4	0.009256882220833332	17.47179431176711	0.152	1189	-3.276831509777618	1.146128035678238	-3.179663297623316	3.0751818546186915
YJL078C	0.00148194411970456	8	0.04495276100000001	7.492126833333335e-4	0.005993701466666668	15.419457340116331	0.147	881	-2.8291681721741684	0.9030899869919435	-3.1253948791144004	2.944975908412048
YJL079C	0.00322416620728003	2	0.0411102335	6.851705583333334e-4	0.0013703411166666667	16.860696754737365	0.297	299	-2.4915825782056547	0.3010299956639812	-3.16420130686835	2.4756711883244296
YJL080C	0.0019755288495631	28	0.0389345486	6.489091433333333e-4	0.01816945601333333	17.802882156952638	0.33	1222	-2.704316623732687	1.4471580313422192	-3.187816106452685	3.0870712059065353
YJL081C	7.0868452671042e-4	5	0.048957247999999995	8.159541333333332e-4	0.004079770666666666	14.15821372475727	0.132	489	-3.149547049442014	0.6989700043360189	-3.088334253256054	2.6893088591236203
YJL082W	7.8309748358433e-4	4	0.04424595342857142	7.37432557142857e-4	0.002949730228571428	15.665775666444377	0.173	731	-3.1061841715978487	0.6020599913279624	-3.1322776925023965	2.8639173769578603
YJL083W	4.0996852815198e-4	1	0.05855723820000001	9.759539700000001e-4	9.759539700000001e-4	11.837087982061716	0.094	604	-3.38724948126695	0	-3.01057066496283	2.7810369386211318
YJL084C	6.9531853209662e-4	2	0.04449199925	7.415333208333333e-4	0.0014830666416666665	15.579142143403352	0.133	1046	-3.157816195351845	0.3010299956639812	-3.129869329154931	3.0195316845312554
YJL085W	8.6142200620238e-4	1	0.0561466235	9.357770583333333e-4	9.357770583333333e-4	12.345304799316121	0.156	623	-3.0647840377856492	0	-3.0288276062493855	2.7944880466591697
YJL087C	0.0013187114575743	3	0.06733857074999999	0.0011223095124999998	0.0033669285374999993	10.293464396999328	0.159	827	-2.879850220444422	0.47712125471966244	-2.9498873560621277	2.9175055095525466
YJL088W	0.00145685175326705	1	0.058915381375	9.819230229166666e-4	9.819230229166666e-4	11.765131013037514	0.201	338	-2.836584639042438	0	-3.0079225570530483	2.5289167002776547
YJL090C	3.2075113240467e-4	4	0.08492067966666668	0.0014153446611111114	0.005661378644444446	8.1622896010807775	0.138	764	-3.493831801683412	0.6020599913279624	-2.8491377889793945	2.8830933585756897
YJL091C	9.0555800152214e-4	3	0.039715514285714286	6.619252380952381e-4	0.0019857757142857143	17.45280636613262	0.132	490	-3.043083727642268	0.47712125471966244	-3.1791910596784754	2.690196080028514
YJL092W	2.6690178289902e-4	2	0.04865888257142857	8.109813761904762e-4	0.0016219627523809525	14.245028737403562	0.128	1174	-3.57364852512362	0.3010299956639812	-3.090989119044798	3.0696680969115957
YJL093C	2.2155894213101e-4	4	0.049170888375000006	8.195148062500001e-4	0.0032780592250000002	14.096698340564508	0.123	691	-3.6545107171296225	0.6020599913279624	-3.0864431955839224	2.8394780473741985
YJL094C	5.5774892333976e-4	4	0.05603016925	9.338361541666666e-4	0.0037353446166666663	12.370963533363685	0.132	873	-3.2535612593911485	0.6020599913279624	-3.0297293160433276	2.9410142437055695
YJL095W	2.8232894413954e-4	2	0.058552132125	9.758688687500001e-4	0.0019517377375000001	11.838120242661365	0.121	1478	-3.5492445960446637	0.3010299956639812	-3.010608536231234	3.1696744340588068
YJL096W	0.00167431644202656	8	0.05218553557142857	8.697589261904762e-4	0.0069580714095238095	13.28236211375478	0.161	161	-2.776162457908905	0.9030899869919435	-3.060601105465828	2.2068258760318495
YJL097W	0.0016023740121495	12	0.046828669249999996	7.804778208333333e-4	0.009365733849999999	14.801769763293997	0.18	217	-2.7952361071940053	1.0791812460476249	-3.107639433955257	2.3364597338485296
